料号	品牌	型号	官网地址	三维模型搜索	图像搜索
UC3040020028	無	THZ20-10-NK		https://www.bing.com/search?q=%E7%84%A1%20THZ20-10-NK%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20THZ20-10-NK
UC3040020029	華怡豐	ESM-C030N（激光位移傳感器）		https://www.bing.com/search?q=%E8%8F%AF%E6%80%A1%E8%B1%90%20ESM-C030N%EF%BC%88%E6%BF%80%E5%85%89%E4%BD%8D%E7%A7%BB%E5%82%B3%E6%84%9F%E5%99%A8%EF%BC%89%203D%20model	https://www.bing.com/images/search?q=%E8%8F%AF%E6%80%A1%E8%B1%90%20ESM-C030N%EF%BC%88%E6%BF%80%E5%85%89%E4%BD%8D%E7%A7%BB%E5%82%B3%E6%84%9F%E5%99%A8%EF%BC%89
UC3040020030	華怡豐	ESM-C100N		https://www.bing.com/search?q=%E8%8F%AF%E6%80%A1%E8%B1%90%20ESM-C100N%203D%20model	https://www.bing.com/images/search?q=%E8%8F%AF%E6%80%A1%E8%B1%90%20ESM-C100N
UC3040020031	華怡豐	LSD-W07NO		https://www.bing.com/search?q=%E8%8F%AF%E6%80%A1%E8%B1%90%20LSD-W07NO%203D%20model	https://www.bing.com/images/search?q=%E8%8F%AF%E6%80%A1%E8%B1%90%20LSD-W07NO
UC3040020033	泓川科技	HC-Q030MN		https://www.bing.com/search?q=%E6%B3%93%E5%B7%9D%E7%A7%91%E6%8A%80%20HC-Q030MN%203D%20model	https://www.bing.com/images/search?q=%E6%B3%93%E5%B7%9D%E7%A7%91%E6%8A%80%20HC-Q030MN
UC3040020034	七普科技	QPX-40-06J		https://www.bing.com/search?q=%E4%B8%83%E6%99%AE%E7%A7%91%E6%8A%80%20QPX-40-06J%203D%20model	https://www.bing.com/images/search?q=%E4%B8%83%E6%99%AE%E7%A7%91%E6%8A%80%20QPX-40-06J
UC3040020036	無	THZ20-14-NK		https://www.bing.com/search?q=%E7%84%A1%20THZ20-14-NK%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20THZ20-14-NK
UC3040020037	泓川科技	HC-Q100MN（激光位移傳感器）		https://www.bing.com/search?q=%E6%B3%93%E5%B7%9D%E7%A7%91%E6%8A%80%20HC-Q100MN%EF%BC%88%E6%BF%80%E5%85%89%E4%BD%8D%E7%A7%BB%E5%82%B3%E6%84%9F%E5%99%A8%EF%BC%89%203D%20model	https://www.bing.com/images/search?q=%E6%B3%93%E5%B7%9D%E7%A7%91%E6%8A%80%20HC-Q100MN%EF%BC%88%E6%BF%80%E5%85%89%E4%BD%8D%E7%A7%BB%E5%82%B3%E6%84%9F%E5%99%A8%EF%BC%89
UC3040020038	台達	LD-220E-M22		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20LD-220E-M22%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20LD-220E-M22
UC3040020040	銳歐	AYJG-03NO（M3檢測距離5—30mm，0.5mm小光點）	//duckduckgo.com/l/?uddg=https%3A%2F%2Fcpbl.com.tw%2Fteam%2Fperson%3Facnt%3D0000007232&rut=b0fe11f6e640b717de14291476dbfb5218428c0c02d9b2339becc459890f02f8	https://www.bing.com/search?q=%E9%8A%B3%E6%AD%90%20AYJG-03NO%EF%BC%88M3%E6%AA%A2%E6%B8%AC%E8%B7%9D%E9%9B%A25%E2%80%9430mm%EF%BC%8C0.5mm%E5%B0%8F%E5%85%89%E9%BB%9E%EF%BC%89%203D%20model	https://www.bing.com/images/search?q=%E9%8A%B3%E6%AD%90%20AYJG-03NO%EF%BC%88M3%E6%AA%A2%E6%B8%AC%E8%B7%9D%E9%9B%A25%E2%80%9430mm%EF%BC%8C0.5mm%E5%B0%8F%E5%85%89%E9%BB%9E%EF%BC%89
UC3040020041	戴迪斯科	LK-F030MN		https://www.bing.com/search?q=%E6%88%B4%E8%BF%AA%E6%96%AF%E7%A7%91%20LK-F030MN%203D%20model	https://www.bing.com/images/search?q=%E6%88%B4%E8%BF%AA%E6%96%AF%E7%A7%91%20LK-F030MN
UC3040020043	台禾	THZ20-30		https://www.bing.com/search?q=%E5%8F%B0%E7%A6%BE%20THZ20-30%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E7%A6%BE%20THZ20-30
UC3040020044	台禾	THK20-04-NB-A		https://www.bing.com/search?q=%E5%8F%B0%E7%A6%BE%20THK20-04-NB-A%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E7%A6%BE%20THK20-04-NB-A
UC3040020045	精嘉科	BX-LR1000N		https://www.bing.com/search?q=%E7%B2%BE%E5%98%89%E7%A7%91%20BX-LR1000N%203D%20model	https://www.bing.com/images/search?q=%E7%B2%BE%E5%98%89%E7%A7%91%20BX-LR1000N
UC3040020046	台达	LD-050E-M22		https://www.bing.com/search?q=%E5%8F%B0%E8%BE%BE%20LD-050E-M22%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E8%BE%BE%20LD-050E-M22
UC3040020047	台禾	THK20-40-NB-A		https://www.bing.com/search?q=%E5%8F%B0%E7%A6%BE%20THK20-40-NB-A%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E7%A6%BE%20THK20-40-NB-A
UC3040020048	無	THZ20-20		https://www.bing.com/search?q=%E7%84%A1%20THZ20-20%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20THZ20-20
UC3040020049	星兆	ML100-8-H-350-RT/102/115		https://www.bing.com/search?q=%E6%98%9F%E5%85%86%20ML100-8-H-350-RT/102/115%203D%20model	https://www.bing.com/images/search?q=%E6%98%9F%E5%85%86%20ML100-8-H-350-RT/102/115
UC3040020052	創視知聯	CHG-1005-S		https://www.bing.com/search?q=%E5%89%B5%E8%A6%96%E7%9F%A5%E8%81%AF%20CHG-1005-S%203D%20model	https://www.bing.com/images/search?q=%E5%89%B5%E8%A6%96%E7%9F%A5%E8%81%AF%20CHG-1005-S
UC3040020054	台達	LD-030E-M22		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20LD-030E-M22%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20LD-030E-M22
UC3040020055	歐姆龍	E3Z-T61		https://www.bing.com/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E3Z-T61%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E3Z-T61
UC3040020056	台達	LD-100E-M22		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20LD-100E-M22%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20LD-100E-M22
UC3040020058	松下	MS-EX10-3安裝支架		https://www.bing.com/search?q=%E6%9D%BE%E4%B8%8B%20MS-EX10-3%E5%AE%89%E8%A3%9D%E6%94%AF%E6%9E%B6%203D%20model	https://www.bing.com/images/search?q=%E6%9D%BE%E4%B8%8B%20MS-EX10-3%E5%AE%89%E8%A3%9D%E6%94%AF%E6%9E%B6
UC3040020071	苏州曉佰	MTC1040NC01ZJ		https://www.bing.com/search?q=%E8%8B%8F%E5%B7%9E%E6%9B%89%E4%BD%B0%20MTC1040NC01ZJ%203D%20model	https://www.bing.com/images/search?q=%E8%8B%8F%E5%B7%9E%E6%9B%89%E4%BD%B0%20MTC1040NC01ZJ
UC3040030001	松下	FX-501-C2		https://www.bing.com/search?q=%E6%9D%BE%E4%B8%8B%20FX-501-C2%203D%20model	https://www.bing.com/images/search?q=%E6%9D%BE%E4%B8%8B%20FX-501-C2
UC3040030002	松下	FD-31		https://www.bing.com/search?q=%E6%9D%BE%E4%B8%8B%20FD-31%203D%20model	https://www.bing.com/images/search?q=%E6%9D%BE%E4%B8%8B%20FD-31
UC3040030003	松下	FX-MR2		https://www.bing.com/search?q=%E6%9D%BE%E4%B8%8B%20FX-MR2%203D%20model	https://www.bing.com/images/search?q=%E6%9D%BE%E4%B8%8B%20FX-MR2
UC3040030004	松下	FD-43G		https://www.bing.com/search?q=%E6%9D%BE%E4%B8%8B%20FD-43G%203D%20model	https://www.bing.com/images/search?q=%E6%9D%BE%E4%B8%8B%20FD-43G
UC3040030007	松下	FD-EG30S		https://www.bing.com/search?q=%E6%9D%BE%E4%B8%8B%20FD-EG30S%203D%20model	https://www.bing.com/images/search?q=%E6%9D%BE%E4%B8%8B%20FD-EG30S
UC3040030008	基恩士	FU-55		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20FU-55%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20FU-55
UC3040030009	基恩士	FS-N41N		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20FS-N41N%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20FS-N41N
UC3040030010	松下	FX-MR3		https://www.bing.com/search?q=%E6%9D%BE%E4%B8%8B%20FX-MR3%203D%20model	https://www.bing.com/images/search?q=%E6%9D%BE%E4%B8%8B%20FX-MR3
UC3040030011	施乐泰	ESR-501-RGB	//duckduckgo.com/l/?uddg=http%3A%2F%2Fwww.shiletai.com%2F&rut=9506299f5a90cf36a6571fa287aace4e91b9a7b2cb8b84ffe6e1a16eef8b95b8	https://www.bing.com/search?q=%E6%96%BD%E4%B9%90%E6%B3%B0%20ESR-501-RGB%203D%20model	https://www.bing.com/images/search?q=%E6%96%BD%E4%B9%90%E6%B3%B0%20ESR-501-RGB
UC3040030012	施乐泰	SDC-3X10H/10mm	//duckduckgo.com/l/?uddg=http%3A%2F%2Fwww.shiletai.com%2F&rut=9506299f5a90cf36a6571fa287aace4e91b9a7b2cb8b84ffe6e1a16eef8b95b8	https://www.bing.com/search?q=%E6%96%BD%E4%B9%90%E6%B3%B0%20SDC-3X10H/10mm%203D%20model	https://www.bing.com/images/search?q=%E6%96%BD%E4%B9%90%E6%B3%B0%20SDC-3X10H/10mm
UC3040030015	名拓傳感	DZ2020		https://www.bing.com/search?q=%E5%90%8D%E6%8B%93%E5%82%B3%E6%84%9F%20DZ2020%203D%20model	https://www.bing.com/images/search?q=%E5%90%8D%E6%8B%93%E5%82%B3%E6%84%9F%20DZ2020
UC3040040001				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040002				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040003				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040004				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040005				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040006				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040007				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040010				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040011				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040012				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040013				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040040015	奥托尼克斯	PSN17-5DN		https://www.bing.com/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PSN17-5DN%203D%20model	https://www.bing.com/images/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PSN17-5DN
UC3040040017	歐姆龍	E2E-S05S12-WC-C1		https://www.bing.com/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E2E-S05S12-WC-C1%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E2E-S05S12-WC-C1
UC3040040018	奥托尼克斯	PRL08-2DN		https://www.bing.com/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PRL08-2DN%203D%20model	https://www.bing.com/images/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PRL08-2DN
UC3040040019	台灣力科	PSC0802-NP		https://www.bing.com/search?q=%E5%8F%B0%E7%81%A3%E5%8A%9B%E7%A7%91%20PSC0802-NP%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E7%81%A3%E5%8A%9B%E7%A7%91%20PSC0802-NP
UC3040040020	亞德客	DS1-M-030-S25		https://www.bing.com/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DS1-M-030-S25%203D%20model	https://www.bing.com/images/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DS1-M-030-S25
UC3040040023	亞德客	DMSJ-020		https://www.bing.com/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DMSJ-020%203D%20model	https://www.bing.com/images/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DMSJ-020
UC3040040024	奥托尼克斯	PRL12-4DN		https://www.bing.com/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PRL12-4DN%203D%20model	https://www.bing.com/images/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PRL12-4DN
UC3040040025	亞德客	DMSJ-020-W		https://www.bing.com/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DMSJ-020-W%203D%20model	https://www.bing.com/images/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DMSJ-020-W
UC3040040026	歐姆龍	D4NS-4AF（含D4NS-SK30）		https://www.bing.com/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20D4NS-4AF%EF%BC%88%E5%90%ABD4NS-SK30%EF%BC%89%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20D4NS-4AF%EF%BC%88%E5%90%ABD4NS-SK30%EF%BC%89
UC3040040029	歐姆龍	EE-SX672		https://www.bing.com/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20EE-SX672%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20EE-SX672
UC3040040030	台邦	TB-HX-10-NK		https://www.bing.com/search?q=%E5%8F%B0%E9%82%A6%20TB-HX-10-NK%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%82%A6%20TB-HX-10-NK
UC3040040031	亞德客	DMSHS-020		https://www.bing.com/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DMSHS-020%203D%20model	https://www.bing.com/images/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DMSHS-020
UC3040040032	歐姆龍	E2B-S08KN04-WP-C1-2M		https://www.bing.com/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E2B-S08KN04-WP-C1-2M%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E2B-S08KN04-WP-C1-2M
UC3040040034	氣立可	CS-15T		https://www.bing.com/search?q=%E6%B0%A3%E7%AB%8B%E5%8F%AF%20CS-15T%203D%20model	https://www.bing.com/images/search?q=%E6%B0%A3%E7%AB%8B%E5%8F%AF%20CS-15T
UC3040040035	力科	RN04-NP		https://www.bing.com/search?q=%E5%8A%9B%E7%A7%91%20RN04-NP%203D%20model	https://www.bing.com/images/search?q=%E5%8A%9B%E7%A7%91%20RN04-NP
UC3040040036	歐姆龍	HL-5000		https://www.bing.com/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20HL-5000%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20HL-5000
UC3040040038	奥托尼克斯	PSN17-8DN		https://www.bing.com/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PSN17-8DN%203D%20model	https://www.bing.com/images/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PSN17-8DN
UC3040040041	洛施达	HLD-20N1		https://www.bing.com/search?q=%E6%B4%9B%E6%96%BD%E8%BE%BE%20HLD-20N1%203D%20model	https://www.bing.com/images/search?q=%E6%B4%9B%E6%96%BD%E8%BE%BE%20HLD-20N1
UC3040040046	紐立得	SN11		https://www.bing.com/search?q=%E7%B4%90%E7%AB%8B%E5%BE%97%20SN11%203D%20model	https://www.bing.com/images/search?q=%E7%B4%90%E7%AB%8B%E5%BE%97%20SN11
UC3040040047	普系	Q10-F型上方感应		https://www.bing.com/search?q=%E6%99%AE%E7%B3%BB%20Q10-F%E5%9E%8B%E4%B8%8A%E6%96%B9%E6%84%9F%E5%BA%94%203D%20model	https://www.bing.com/images/search?q=%E6%99%AE%E7%B3%BB%20Q10-F%E5%9E%8B%E4%B8%8A%E6%96%B9%E6%84%9F%E5%BA%94
UC3040040049	博视泰	双极性磁性传感器NS-24N		https://www.bing.com/search?q=%E5%8D%9A%E8%A7%86%E6%B3%B0%20%E5%8F%8C%E6%9E%81%E6%80%A7%E7%A3%81%E6%80%A7%E4%BC%A0%E6%84%9F%E5%99%A8NS-24N%203D%20model	https://www.bing.com/images/search?q=%E5%8D%9A%E8%A7%86%E6%B3%B0%20%E5%8F%8C%E6%9E%81%E6%80%A7%E7%A3%81%E6%80%A7%E4%BC%A0%E6%84%9F%E5%99%A8NS-24N
UC3040040050	歐姆龍	E2B-S08KN04-WP-C1M		https://www.bing.com/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E2B-S08KN04-WP-C1M%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E2B-S08KN04-WP-C1M
UC3040040060	亞德客	DMSH-050		https://www.bing.com/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DMSH-050%203D%20model	https://www.bing.com/images/search?q=%E4%BA%9E%E5%BE%B7%E5%AE%A2%20DMSH-050
UC3040040062	德力西	LXW5-11G3		https://www.bing.com/search?q=%E5%BE%B7%E5%8A%9B%E8%A5%BF%20LXW5-11G3%203D%20model	https://www.bing.com/images/search?q=%E5%BE%B7%E5%8A%9B%E8%A5%BF%20LXW5-11G3
UC3040040064	奥托尼克斯	PR12-2DN		https://www.bing.com/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PR12-2DN%203D%20model	https://www.bing.com/images/search?q=%E5%A5%A5%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20PR12-2DN
UC3040050002	台達	DTA4848R1		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20DTA4848R1%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20DTA4848R1
UC3040050003	科昊	KH306AB-2-S1-N-U-N-G-N		https://www.bing.com/search?q=%E7%A7%91%E6%98%8A%20KH306AB-2-S1-N-U-N-G-N%203D%20model	https://www.bing.com/images/search?q=%E7%A7%91%E6%98%8A%20KH306AB-2-S1-N-U-N-G-N
UC3040050004	奧托尼克斯	TC4S-24R		https://www.bing.com/search?q=%E5%A5%A7%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20TC4S-24R%203D%20model	https://www.bing.com/images/search?q=%E5%A5%A7%E6%89%98%E5%B0%BC%E5%85%8B%E6%96%AF%20TC4S-24R
UC3040050005	台達	DTK7272V12		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20DTK7272V12%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20DTK7272V12
UC3040050007	台達	DTK4848V12		https://www.bing.com/search?q=%E5%8F%B0%E9%81%94%20DTK4848V12%203D%20model	https://www.bing.com/images/search?q=%E5%8F%B0%E9%81%94%20DTK4848V12
UC3040060002	歐姆龍	E6B2-CWZ1X-3600P（含支架加200mm周長米輪）		https://www.bing.com/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E6B2-CWZ1X-3600P%EF%BC%88%E5%90%AB%E6%94%AF%E6%9E%B6%E5%8A%A0200mm%E5%91%A8%E9%95%B7%E7%B1%B3%E8%BC%AA%EF%BC%89%203D%20model	https://www.bing.com/images/search?q=%E6%AD%90%E5%A7%86%E9%BE%8D%20E6B2-CWZ1X-3600P%EF%BC%88%E5%90%AB%E6%94%AF%E6%9E%B6%E5%8A%A0200mm%E5%91%A8%E9%95%B7%E7%B1%B3%E8%BC%AA%EF%BC%89
UC3040070003				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040070004				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040070006				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040070007				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040070008				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040070009				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040070010				https://www.bing.com/search?q=%203D%20model	https://www.bing.com/images/search?q=
UC3040070011	施耐德	XB5AD21C	//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.schneider%2Delectric.cn%2Fzh%2F&rut=2f53ce9b21d0cedbdafc5626ad4813ae70dd8a1542bfb28a02ff666935b5c8c0	https://www.bing.com/search?q=%E6%96%BD%E8%80%90%E5%BE%B7%20XB5AD21C%203D%20model	https://www.bing.com/images/search?q=%E6%96%BD%E8%80%90%E5%BE%B7%20XB5AD21C
UC3040070012	施耐德	XB5AS542C	//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.schneider%2Delectric.cn%2Fzh%2F&rut=2f53ce9b21d0cedbdafc5626ad4813ae70dd8a1542bfb28a02ff666935b5c8c0	https://www.bing.com/search?q=%E6%96%BD%E8%80%90%E5%BE%B7%20XB5AS542C%203D%20model	https://www.bing.com/images/search?q=%E6%96%BD%E8%80%90%E5%BE%B7%20XB5AS542C
UC3040070013	德力西電氣	LAY711BN32		https://www.bing.com/search?q=%E5%BE%B7%E5%8A%9B%E8%A5%BF%E9%9B%BB%E6%B0%A3%20LAY711BN32%203D%20model	https://www.bing.com/images/search?q=%E5%BE%B7%E5%8A%9B%E8%A5%BF%E9%9B%BB%E6%B0%A3%20LAY711BN32
UC3040070023	德力西	SD11-25A/3P		https://www.bing.com/search?q=%E5%BE%B7%E5%8A%9B%E8%A5%BF%20SD11-25A/3P%203D%20model	https://www.bing.com/images/search?q=%E5%BE%B7%E5%8A%9B%E8%A5%BF%20SD11-25A/3P
UC3040070024	天得	TF105		https://www.bing.com/search?q=%E5%A4%A9%E5%BE%97%20TF105%203D%20model	https://www.bing.com/images/search?q=%E5%A4%A9%E5%BE%97%20TF105
UC3040070025	和泉	YW1B-M1E10S		https://www.bing.com/search?q=%E5%92%8C%E6%B3%89%20YW1B-M1E10S%203D%20model	https://www.bing.com/images/search?q=%E5%92%8C%E6%B3%89%20YW1B-M1E10S
UC3040070026	賀電	NLB22-F22GA		https://www.bing.com/search?q=%E8%B3%80%E9%9B%BB%20NLB22-F22GA%203D%20model	https://www.bing.com/images/search?q=%E8%B3%80%E9%9B%BB%20NLB22-F22GA
UC3040070027	賀電	NLB22-F22YA		https://www.bing.com/search?q=%E8%B3%80%E9%9B%BB%20NLB22-F22YA%203D%20model	https://www.bing.com/images/search?q=%E8%B3%80%E9%9B%BB%20NLB22-F22YA
UC3040070028	賀電	NLB22-F22RA		https://www.bing.com/search?q=%E8%B3%80%E9%9B%BB%20NLB22-F22RA%203D%20model	https://www.bing.com/images/search?q=%E8%B3%80%E9%9B%BB%20NLB22-F22RA
UC3040070029	賀電	NLB22-R22RA		https://www.bing.com/search?q=%E8%B3%80%E9%9B%BB%20NLB22-R22RA%203D%20model	https://www.bing.com/images/search?q=%E8%B3%80%E9%9B%BB%20NLB22-R22RA
UC3040070030	賀電	NSS22-K222BI5		https://www.bing.com/search?q=%E8%B3%80%E9%9B%BB%20NSS22-K222BI5%203D%20model	https://www.bing.com/images/search?q=%E8%B3%80%E9%9B%BB%20NSS22-K222BI5
UC3040070031	無	HW9Z-KG3		https://www.bing.com/search?q=%E7%84%A1%20HW9Z-KG3%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20HW9Z-KG3
UC3040070033	和泉	HW9Z-KG3		https://www.bing.com/search?q=%E5%92%8C%E6%B3%89%20HW9Z-KG3%203D%20model	https://www.bing.com/images/search?q=%E5%92%8C%E6%B3%89%20HW9Z-KG3
UC3040070039	和泉	YW1B-M1E10W		https://www.bing.com/search?q=%E5%92%8C%E6%B3%89%20YW1B-M1E10W%203D%20model	https://www.bing.com/images/search?q=%E5%92%8C%E6%B3%89%20YW1B-M1E10W
UC3040070044	和泉	AL6M-M14GC		https://www.bing.com/search?q=%E5%92%8C%E6%B3%89%20AL6M-M14GC%203D%20model	https://www.bing.com/images/search?q=%E5%92%8C%E6%B3%89%20AL6M-M14GC
UC3040070045	和泉	YW1L-MF2E10Q4G		https://www.bing.com/search?q=%E5%92%8C%E6%B3%89%20YW1L-MF2E10Q4G%203D%20model	https://www.bing.com/images/search?q=%E5%92%8C%E6%B3%89%20YW1L-MF2E10Q4G
UC3040080001		UT701		https://www.bing.com/search?q=UT701%203D%20model	https://www.bing.com/images/search?q=UT701
UC3040080002		FSTSTYPEMS0100A		https://www.bing.com/search?q=FSTSTYPEMS0100A%203D%20model	https://www.bing.com/images/search?q=FSTSTYPEMS0100A
UC3040080003		IS500A		https://www.bing.com/search?q=IS500A%203D%20model	https://www.bing.com/images/search?q=IS500A
UC3040080004		K型热电偶		https://www.bing.com/search?q=K%E5%9E%8B%E7%83%AD%E7%94%B5%E5%81%B6%203D%20model	https://www.bing.com/images/search?q=K%E5%9E%8B%E7%83%AD%E7%94%B5%E5%81%B6
UC3040101001	捷思威爾	MS500		https://www.bing.com/search?q=%E6%8D%B7%E6%80%9D%E5%A8%81%E7%88%BE%20MS500%203D%20model	https://www.bing.com/images/search?q=%E6%8D%B7%E6%80%9D%E5%A8%81%E7%88%BE%20MS500
UC3040101002	希控	MB500AS		https://www.bing.com/search?q=%E5%B8%8C%E6%8E%A7%20MB500AS%203D%20model	https://www.bing.com/images/search?q=%E5%B8%8C%E6%8E%A7%20MB500AS
UC3040101003	無	MB500AS		https://www.bing.com/search?q=%E7%84%A1%20MB500AS%203D%20model	https://www.bing.com/images/search?q=%E7%84%A1%20MB500AS
UC3040102001	捷思威爾	MCR500ARS422		https://www.bing.com/search?q=%E6%8D%B7%E6%80%9D%E5%A8%81%E7%88%BE%20MCR500ARS422%203D%20model	https://www.bing.com/images/search?q=%E6%8D%B7%E6%80%9D%E5%A8%81%E7%88%BE%20MCR500ARS422
UC3040102002	希控	MSK5000-0241		https://www.bing.com/search?q=%E5%B8%8C%E6%8E%A7%20MSK5000-0241%203D%20model	https://www.bing.com/images/search?q=%E5%B8%8C%E6%8E%A7%20MSK5000-0241
UC3040102003	BOGEN	IKS9.1-Z2.50P1V5D1(含1M磁尺綫性精度±10um)	//duckduckgo.com/l/?uddg=https%3A%2F%2Fwww.bogen.com%2F&rut=c7edaf6f2162b441f59aa4305ec05d6909150c64861859064905e481b432a07b	https://www.bing.com/search?q=BOGEN%20IKS9.1-Z2.50P1V5D1%28%E5%90%AB1M%E7%A3%81%E5%B0%BA%E7%B6%AB%E6%80%A7%E7%B2%BE%E5%BA%A6%C2%B110um%29%203D%20model	https://www.bing.com/images/search?q=BOGEN%20IKS9.1-Z2.50P1V5D1%28%E5%90%AB1M%E7%A3%81%E5%B0%BA%E7%B6%AB%E6%80%A7%E7%B2%BE%E5%BA%A6%C2%B110um%29
UC3041100001	基恩士	OP-76874		https://www.bing.com/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20OP-76874%203D%20model	https://www.bing.com/images/search?q=%E5%9F%BA%E6%81%A9%E5%A3%AB%20OP-76874
